server1-01_backups,hitachi-g350-19,37575d3f-b91b-4b6f-8e4c-a76e0cc790cf
server1_system,huawei-3k1-01,94a37e45-6ef9-4e7a-abaa-2a4e6a2b0a45
server1_swap,huawei-3k1-01,94a37e45-6ef9-4e7a-abaa-2a4e6a2b0a45
server1_docker,huawei-3k1-01,94a37e45-6ef9-4e7a-abaa-2a4e6a2b0a45
server1_dahome,huawei-3k1-01,94a37e45-6ef9-4e7a-abaa-2a4e6a2b0a45
